AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000041,NHS Dorset Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.06,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.37,7.21,Numerators and Denominators are not provided for Age Standardisation.
E54000041,NHS Dorset Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.88,3,Deprivation quintile - Age Standardised,0,,To June 2024,7.1,6.99,Numerators and Denominators are not provided for Age Standardisation.
E54000041,NHS Dorset Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.33,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.53,6.43,Numerators and Denominators are not provided for Age Standardisation.
E54000041,NHS Dorset Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.88,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,6.09,5.98,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,664110,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.55,Persons,Sex,0,37255,To June 2024,5.67,5.61,
E54000034,NHS Frimley Integrated Care Board,Female,333385,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.12,Female,Sex,0,13975,To June 2024,4.26,4.19,
E54000034,NHS Frimley Integrated Care Board,Male,330725,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.95,Male,Sex,0,23280,To June 2024,7.13,7.04,
E54000034,NHS Frimley Integrated Care Board,Male,122480,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.2,18-39,Age group,0,270,To June 2024,0.25,0.22,
E54000034,NHS Frimley Integrated Care Board,Female,121875,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.11,18-39,Age group,0,165,To June 2024,0.16,0.13,
E54000034,NHS Frimley Integrated Care Board,Persons,244355,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.16,18-39,Age group,0,435,To June 2024,0.19,0.18,
E54000034,NHS Frimley Integrated Care Board,Male,121700,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.18,40-59,Age group,0,3990,To June 2024,3.38,3.28,
E54000034,NHS Frimley Integrated Care Board,Female,115535,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.35,40-59,Age group,0,1635,To June 2024,1.49,1.42,
E54000034,NHS Frimley Integrated Care Board,Persons,237235,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.31,40-59,Age group,0,5625,To June 2024,2.43,2.37,
E54000034,NHS Frimley Integrated Care Board,Male,70460,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),17.95,60-79,Age group,0,12845,To June 2024,18.52,18.23,
E54000034,NHS Frimley Integrated Care Board,Female,73975,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.19,60-79,Age group,0,6205,To June 2024,8.59,8.39,
E54000034,NHS Frimley Integrated Care Board,Persons,144435,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),13.02,60-79,Age group,0,19055,To June 2024,13.37,13.19,
E54000034,NHS Frimley Integrated Care Board,Male,16090,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),37.63,80+,Age group,0,6175,To June 2024,39.12,38.37,
E54000034,NHS Frimley Integrated Care Board,Female,21995,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),26.55,80+,Age group,0,5970,To June 2024,27.72,27.14,
E54000034,NHS Frimley Integrated Care Board,Persons,38085,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),31.42,80+,Age group,0,12145,To June 2024,32.35,31.88,
E54000034,NHS Frimley Integrated Care Board,Persons,13555,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.65,1 - most deprived,Deprivation quintile,0,960,To June 2024,7.51,7.07,
E54000034,NHS Frimley Integrated Care Board,Persons,100285,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.58,2,Deprivation quintile,0,5740,To June 2024,5.87,5.72,
E54000034,NHS Frimley Integrated Care Board,Persons,109530,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.34,3,Deprivation quintile,0,6000,To June 2024,5.61,5.48,
E54000034,NHS Frimley Integrated Care Board,Persons,111480,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.98,4,Deprivation quintile,0,6820,To June 2024,6.26,6.12,
E54000034,NHS Frimley Integrated Care Board,Persons,282700,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.06,5 - least deprived,Deprivation quintile,0,17380,To June 2024,6.24,6.15,
E54000034,NHS Frimley Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.27,Female,Sex - Age Standardised,0,,To June 2024,4.41,4.34,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.29,Male,Sex - Age Standardised,0,,To June 2024,8.51,8.4,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.21,Persons,Sex - Age Standardised,0,,To June 2024,6.34,6.28,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.88,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,10.13,9.49,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.98,2,Deprivation quintile - Age Standardised,0,,To June 2024,8.41,8.19,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.55,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.89,6.72,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.8,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.08,5.94,Numerators and Denominators are not provided for Age Standardisation.
E54000034,NHS Frimley Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.12,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.28,5.2,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,558565,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.98,Persons,Sex,0,39385,To June 2024,7.12,7.05,
E54000043,NHS Gloucestershire Integrated Care Board,Female,285070,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.18,Female,Sex,0,15005,To June 2024,5.35,5.26,
E54000043,NHS Gloucestershire Integrated Care Board,Male,273490,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.81,Male,Sex,0,24380,To June 2024,9.02,8.91,
E54000043,NHS Gloucestershire Integrated Care Board,Male,90485,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.21,18-39,Age group,0,215,To June 2024,0.27,0.24,
E54000043,NHS Gloucestershire Integrated Care Board,Female,89875,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.14,18-39,Age group,0,150,To June 2024,0.2,0.17,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,180365,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.18,18-39,Age group,0,365,To June 2024,0.22,0.2,
E54000043,NHS Gloucestershire Integrated Care Board,Male,89500,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.55,40-59,Age group,0,3290,To June 2024,3.8,3.67,
E54000043,NHS Gloucestershire Integrated Care Board,Female,90810,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.47,40-59,Age group,0,1410,To June 2024,1.63,1.55,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,180310,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.53,40-59,Age group,0,4700,To June 2024,2.68,2.61,
E54000043,NHS Gloucestershire Integrated Care Board,Male,75265,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),17.85,60-79,Age group,0,13645,To June 2024,18.4,18.13,
E54000043,NHS Gloucestershire Integrated Care Board,Female,79935,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.43,60-79,Age group,0,6890,To June 2024,8.82,8.62,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,155195,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),13.06,60-79,Age group,0,20535,To June 2024,13.4,13.23,
E54000043,NHS Gloucestershire Integrated Care Board,Male,18245,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),38.95,80+,Age group,0,7235,To June 2024,40.37,39.66,
E54000043,NHS Gloucestershire Integrated Care Board,Female,24450,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),26.25,80+,Age group,0,6555,To June 2024,27.36,26.8,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,42695,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),31.86,80+,Age group,0,13790,To June 2024,32.74,32.3,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,42685,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.31,1 - most deprived,Deprivation quintile,0,2790,To June 2024,6.78,6.54,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,60080,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.92,2,Deprivation quintile,0,4280,To June 2024,7.33,7.13,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,109955,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.13,3,Deprivation quintile,0,9120,To June 2024,8.46,8.29,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,124040,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.26,4,Deprivation quintile,0,10440,To June 2024,8.57,8.42,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,162130,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.41,5 - least deprived,Deprivation quintile,0,12230,To June 2024,7.67,7.54,
E54000043,NHS Gloucestershire Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.29,Female,Sex - Age Standardised,0,,To June 2024,4.44,4.36,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.28,Male,Sex - Age Standardised,0,,To June 2024,8.49,8.39,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.21,Persons,Sex - Age Standardised,0,,To June 2024,6.33,6.27,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.09,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8.72,8.4,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.34,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.8,7.57,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.23,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.49,6.36,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.89,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.13,6.01,Numerators and Denominators are not provided for Age Standardisation.
E54000043,NHS Gloucestershire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.43,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.63,5.53,Numerators and Denominators are not provided for Age Standardisation.
E54000057,NHS Greater Manchester Integrated Care Board,Persons,2544440,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.27,Persons,Sex,0,160250,To June 2024,6.33,6.3,
E54000057,NHS Greater Manchester Integrated Care Board,Female,1260195,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.02,Female,Sex,0,63705,To June 2024,5.09,5.06,
E54000057,NHS Greater Manchester Integrated Care Board,Male,1284250,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.47,Male,Sex,0,96545,To June 2024,7.56,7.52,
E54000057,NHS Greater Manchester Integrated Care Board,Male,536150,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.23,18-39,Age group,0,1325,To June 2024,0.26,0.25,
E54000057,NHS Greater Manchester Integrated Care Board,Female,521900,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.17,18-39,Age group,0,925,To June 2024,0.19,0.18,
E54000057,NHS Greater Manchester Integrated Care Board,Persons,1058050,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.2,18-39,Age group,0,2255,To June 2024,0.22,0.21,
E54000057,NHS Greater Manchester Integrated Care Board,Male,431995,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.05,40-59,Age group,0,17745,To June 2024,4.17,4.11,
E54000057,NHS Greater Manchester Integrated Care Board,Female,392605,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.2,40-59,Age group,0,8810,To June 2024,2.29,2.24,
E54000057,NHS Greater Manchester Integrated Care Board,Persons,824600,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.18,40-59,Age group,0,26555,To June 2024,3.26,3.22,
E54000057,NHS Greater Manchester Integrated Care Board,Male,264855,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),21.11,60-79,Age group,0,56330,To June 2024,21.42,21.27,
